Timestamp,Emotions,Sad,Neutral,Angry,Happy
1618555302.891696,['dummy'],1500,380,400,140
1618555325.0243294,['dummy'],1340,620,300,260
1618555347.3094218,['dummy'],540,280,440,180
1618555369.448259,['dummy'],4600,240,440,260
1618555391.2217891,['dummy'],4520,440,340,80
1618555413.4801111,['dummy'],4020,940,180,200
1618555435.891394,['dummy'],480,680,280,160
1618555457.57613,['dummy'],3960,560,260,40
1618555479.215495,['dummy'],3960,600,0,220
1618555500.8205502,['dummy'],840,100,60,360
1618555522.74372,['dummy'],4360,400,400,460
1618555544.73102,['dummy'],2700,960,40,180
1618555567.2173963,['dummy'],2520,580,140,320
1618555589.413604,['dummy'],520,140,0,220
1618555611.6721172,['dummy'],4360,260,100,400
1618555633.703246,['dummy'],3500,220,460,0
1618555655.5418315,['dummy'],640,760,180,400
1618555678.0204508,['dummy'],4040,440,80,220
1618555699.595337,['dummy'],3660,760,200,380
1618555721.964158,['dummy'],3180,560,180,220
1618555743.5806062,['dummy'],40,60,20,420
1618555765.31008,['dummy'],1080,960,200,460
1618555787.108673,['dummy'],3640,320,420,220
1618555809.1735737,['dummy'],820,360,60,420
1618555830.7585156,['dummy'],1640,40,0,480
1618555852.345981,['dummy'],2040,400,220,260
1618555874.185349,['dummy'],1860,60,380,340
1618555895.8952365,['dummy'],220,500,280,300
1618555917.8591125,['dummy'],2360,820,200,480
1618555939.6863487,['dummy'],1280,360,220,440
1618555961.955872,['dummy'],860,300,40,220
1618555983.9855573,['dummy'],4020,580,380,160
1618556006.1079981,['dummy'],1920,460,360,480
1618556028.4391131,['dummy'],860,460,340,360
1618556050.5588858,['dummy'],740,20,180,100
1618556073.0575788,['dummy'],4040,900,280,180
1618556095.3119779,['dummy'],4820,940,200,440
1618556117.7630076,['dummy'],4080,780,360,340
1618556139.8930624,['dummy'],4760,480,480,280
1618556162.2222943,['dummy'],4220,860,20,340
1618556183.8131132,['dummy'],4540,620,0,460
1618556206.0625465,['dummy'],840,100,480,240
1618556228.1590123,['dummy'],1800,280,440,360
1618556250.162259,['dummy'],1040,140,460,240
1618556272.5667415,['dummy'],80,620,300,200
1618556294.463498,['dummy'],400,320,260,200
1618556316.2162535,['dummy'],4540,380,280,100
1618556338.3209949,['dummy'],1440,840,440,220
1618556360.2705042,['dummy'],1460,520,360,60
1618556382.067488,['dummy'],1940,560,380,80
1618556404.3635004,['dummy'],740,980,40,140
1618556425.9078798,['dummy'],4880,400,200,20
1618556448.0910723,['dummy'],3320,820,200,440
1618556470.2053752,['dummy'],2380,420,180,220
1618556492.6183538,['dummy'],3100,120,120,360
1618556514.5985572,['dummy'],4220,620,420,0
1618556536.290751,['dummy'],1900,860,180,0
1618556557.8552973,['dummy'],1200,300,80,440
1618556579.4017892,['dummy'],980,500,260,360
1618556601.3492973,['dummy'],2260,840,420,220
1618556623.44258,['dummy'],4700,260,0,400
1618556645.8556328,['dummy'],4480,400,300,480
1618556668.1750968,['dummy'],1400,220,160,20
1618556689.6865883,['dummy'],3740,600,280,140
1618556712.127531,['dummy'],680,0,340,160
1618556733.8287492,['dummy'],3160,860,160,280
1618556755.3320403,['dummy'],2500,560,300,300
1618556777.645128,['dummy'],2240,520,460,0
1618556799.6439722,['dummy'],4820,240,260,0
1618556821.7058291,['dummy'],2120,580,420,460
1618556843.7005339,['dummy'],4640,100,80,440
1618556865.9141445,['dummy'],2220,840,360,320
1618556887.5674684,['dummy'],4020,440,380,260
1618556909.126812,['dummy'],3600,20,180,200
1618556931.4402707,['dummy'],4680,800,120,460
1618556953.750555,['dummy'],2580,160,240,120
1618556975.495732,['dummy'],4840,320,80,300
1618556997.2399542,['dummy'],4960,880,420,440
1618557018.7976165,['dummy'],2220,500,0,360
1618557040.95191,['dummy'],2920,900,20,360
1618557062.555533,['dummy'],700,20,120,120
1618557084.627376,['dummy'],1740,760,20,440
1618557106.5616078,['dummy'],4900,360,40,60
1618557128.513303,['dummy'],4960,960,400,120
1618557150.2643366,['dummy'],520,440,180,60
1618557172.7595377,['dummy'],3220,660,280,0
1618557194.7787046,['dummy'],3780,840,120,20
1618557216.9194367,['dummy'],4180,720,120,320
1618557238.4575033,['dummy'],960,700,320,200
1618557260.2792919,['dummy'],4840,300,220,280
1618557282.696209,['dummy'],2420,100,140,180
1618557305.1690345,['dummy'],3840,200,160,80
1618557327.414424,['dummy'],2120,100,80,460
1618557349.772529,['dummy'],4320,440,40,380
1618557371.3037488,['dummy'],2000,100,180,440
1618557393.091405,['dummy'],1240,960,200,440
1618557414.7798057,['dummy'],780,800,60,100
1618557436.706341,['dummy'],860,0,240,460
1618557459.1637099,['dummy'],2140,220,260,120
1618557480.8898323,['dummy'],340,820,80,460
1618557502.5332184,['dummy'],2220,820,460,140
1618557524.0629253,['dummy'],3420,640,440,40
1618557546.2072403,['dummy'],3580,660,240,220
1618557568.3664465,['dummy'],4240,600,140,380
1618557589.9194117,['dummy'],2500,840,280,160
1618557611.4436336,['dummy'],4360,900,300,360
1618557633.648489,['dummy'],3520,860,220,320
1618557655.4001982,['dummy'],4160,260,400,300
1618557677.5116532,['dummy'],920,560,180,340
1618557699.0287154,['dummy'],620,600,420,160
1618557721.4641566,['dummy'],840,280,460,360
1618557743.8102198,['dummy'],3120,840,80,60
1618557765.7049937,['dummy'],2280,320,140,380
1618557787.8208048,['dummy'],2800,240,60,20
1618557809.9291434,['dummy'],1420,780,140,180
1618557831.827496,['dummy'],1260,560,460,340
1618557853.733342,['dummy'],120,440,260,60
1618557875.7033522,['dummy'],620,620,40,340
1618557897.6287708,['dummy'],60,800,0,320
1618557919.4334996,['dummy'],2600,660,440,40
1618557941.5035114,['dummy'],2180,460,320,180
1618557963.3839514,['dummy'],440,500,120,40
1618557984.8983111,['dummy'],3960,640,220,140
1618558007.2012346,['dummy'],1120,400,400,480
1618558029.2580512,['dummy'],2660,360,40,440
1618558051.7198398,['dummy'],4600,360,440,300
1618558073.817347,['dummy'],3960,240,220,460
1618558095.4413462,['dummy'],4460,140,240,340
1618558117.402281,['dummy'],3200,740,120,160
1618558139.2490761,['dummy'],3280,200,380,420
1618558161.1850014,['dummy'],1660,960,320,280
1618558182.7899826,['dummy'],2660,580,60,200
1618558205.2533426,['dummy'],2680,400,320,40
1618558227.248344,['dummy'],560,900,320,340
1618558249.0609357,['dummy'],3320,640,440,320
1618558271.1079564,['dummy'],2900,120,100,80
1618558292.662471,['dummy'],2560,360,420,160
1618558314.8535585,['dummy'],4120,720,60,360
1618558337.0061176,['dummy'],3300,20,0,360
1618558359.001875,['dummy'],1920,700,420,0
1618558380.9498909,['dummy'],3160,440,400,240
1618558402.5780792,['dummy'],3580,380,440,140
1618558424.8034136,['dummy'],800,960,80,420
1618558446.6757207,['dummy'],2740,700,440,480
1618558468.2740974,['dummy'],980,300,340,200
1618558490.2023065,['dummy'],40,320,440,380
1618558512.3482277,['dummy'],1720,760,0,440
1618558534.276644,['dummy'],3580,160,440,460
1618558556.6059937,['dummy'],4680,460,180,260
1618558578.178009,['dummy'],1080,840,220,440
1618558600.181581,['dummy'],4180,340,100,60
1618558622.64959,['dummy'],3580,240,180,80
1618558644.5240715,['dummy'],780,820,260,480
1618558666.1528482,['dummy'],2040,800,180,320
1618558688.5582776,['dummy'],1560,180,0,420
1618558710.91816,['dummy'],780,940,160,320
1618558733.26562,['dummy'],1300,700,80,400
1618558754.7928708,['dummy'],2200,600,420,420
1618558776.7113154,['dummy'],3620,620,200,380
1618558798.4486845,['dummy'],2340,40,100,240
1618558820.5792298,['dummy'],4560,160,20,100
1618558842.60839,['dummy'],2800,900,440,300
1618558864.9551911,['dummy'],4760,180,220,300
1618558886.5084167,['dummy'],900,80,460,440
1618558908.9024248,['dummy'],540,860,80,100
1618558930.8360689,['dummy'],3020,960,140,480
1618558952.372379,['dummy'],4500,720,180,420
1618558974.714155,['dummy'],2360,20,0,280
1618558996.2393148,['dummy'],1960,420,220,180
1618559018.1944778,['dummy'],2280,760,240,280
1618559040.485065,['dummy'],4820,660,400,0
1618559062.3137722,['dummy'],2700,360,380,0
1618559084.4064186,['dummy'],2640,120,380,440
1618559106.9034762,['dummy'],3860,260,120,200
1618559129.0300028,['dummy'],3580,640,220,320
1618559150.939962,['dummy'],4140,880,180,400
1618559173.291274,['dummy'],4900,220,300,140
1618559195.1461866,['dummy'],1620,720,360,40
1618559217.4113913,['dummy'],800,740,20,220
1618559239.8902333,['dummy'],740,80,480,300
1618559262.1300457,['dummy'],980,260,60,260
1618559283.6759703,['dummy'],4000,500,320,240
1618559305.3369625,['dummy'],2580,740,160,220
1618559327.0044947,['dummy'],280,580,100,340
1618559348.526595,['dummy'],960,700,200,360
1618559370.472698,['dummy'],4340,720,180,120
1618559392.4113805,['dummy'],1420,440,320,200
1618559414.6031444,['dummy'],4760,60,160,0
1618559436.5846286,['dummy'],3280,600,100,260
1618559458.6542637,['dummy'],2360,400,260,380
1618559480.630887,['dummy'],1640,200,360,300
1618559502.1445508,['dummy'],1700,440,340,0
1618559523.689453,['dummy'],640,840,480,100
1618559545.930068,['dummy'],4760,240,240,200
1618559568.2528605,['dummy'],2460,400,180,320
1618559590.3343706,['dummy'],2980,440,140,200
1618559612.3943756,['dummy'],1720,20,280,160
1618559633.9210954,['dummy'],2260,360,200,40
1618559655.663078,['dummy'],480,860,460,40
1618559678.1236315,['dummy'],880,40,460,200
1618559699.8423946,['dummy'],3840,180,240,260
1618559721.6722393,['dummy'],2840,920,100,440
1618559743.3941023,['dummy'],3000,840,360,420
1618559765.524783,['dummy'],400,920,260,220
1618559787.562855,['dummy'],4120,920,220,80
1618559809.1537752,['dummy'],3160,680,320,240
1618559831.1596467,['dummy'],4360,300,160,120
1618559852.9478157,['dummy'],940,140,40,100
1618559874.9440544,['dummy'],4440,320,20,160
1618559896.8879337,['dummy'],4780,60,260,0
1618559918.5393777,['dummy'],1940,360,180,320
1618559941.036008,['dummy'],2180,500,140,280
1618559962.741378,['dummy'],3360,20,420,400
1618559984.3278205,['dummy'],4800,680,80,300
1618560006.0543895,['dummy'],2660,920,220,140
1618560028.5266943,['dummy'],4700,980,0,140
1618560050.6090174,['dummy'],3580,40,300,60
1618560072.3185198,['dummy'],4060,680,20,180
1618560094.3861897,['dummy'],3900,960,420,160
1618560115.9864132,['dummy'],4440,700,140,80
1618560138.0423818,['dummy'],640,940,140,160
1618560160.5144978,['dummy'],3940,940,60,460
1618560182.310371,['dummy'],3840,40,80,140
1618560203.8811471,['dummy'],1300,2860,900,620
1618560225.7517226,['dummy'],1560,2640,600,880
1618560247.9958684,['dummy'],1440,1700,220,200
1618560269.7433755,['dummy'],1380,1700,560,200
1618560291.5019343,['dummy'],1100,1800,720,460
1618560313.5492208,['dummy'],180,1760,380,820
1618560335.9412122,['dummy'],1600,80,200,180
1618560357.653134,['dummy'],1780,2780,240,680
1618560379.6929843,['dummy'],380,720,880,900
1618560401.997807,['dummy'],700,2200,640,420
1618560423.5945804,['dummy'],760,2080,760,520
1618560445.536624,['dummy'],1120,1860,420,820
1618560467.5668364,['dummy'],1220,1480,940,440
1618560489.9226055,['dummy'],1400,1960,260,440
1618560511.5589607,['dummy'],1380,80,240,200
1618560534.0397985,['dummy'],320,1480,560,820
1618560556.37235,['dummy'],780,2020,520,600
1618560578.537171,['dummy'],600,1960,460,240
1618560600.6276991,['dummy'],720,1440,580,880
1618560622.7114356,['dummy'],540,2960,140,760
1618560644.2712903,['dummy'],1580,2440,740,760
1618560666.153002,['dummy'],640,160,680,180
1618560688.4470968,['dummy'],1800,1840,160,920
1618560710.6598923,['dummy'],1080,2960,260,120
1618560732.2794654,['dummy'],160,1720,880,560
1618560754.3480234,['dummy'],1360,1940,340,780
1618560776.7279978,['dummy'],1720,760,0,80
1618560798.859004,['dummy'],380,840,580,720
1618560820.598503,['dummy'],1760,2080,0,320
1618560842.5308855,['dummy'],1880,1920,140,640
1618560864.964482,['dummy'],1500,80,60,940
1618560887.2108104,['dummy'],760,1600,940,680
1618560909.5302417,['dummy'],540,1280,680,980
1618560931.3477395,['dummy'],380,1960,20,100
1618560953.8139377,['dummy'],600,420,520,120
1618560975.6552217,['dummy'],1560,1860,120,220
1618560997.1862054,['dummy'],1180,1220,540,420
1618561019.432175,['dummy'],1760,1880,900,560
1618561041.117656,['dummy'],1660,2820,540,920
1618561062.9852395,['dummy'],960,40,540,560
1618561085.4303231,['dummy'],140,340,700,580
1618561107.8923657,['dummy'],980,460,880,60
1618561129.46948,['dummy'],200,2860,360,540
1618561151.1350696,['dummy'],540,2100,400,460
1618561172.7618415,['dummy'],440,1000,740,80
1618561195.1317697,['dummy'],1700,160,420,500
1618561217.3563828,['dummy'],760,2600,680,920
1618561239.522417,['dummy'],80,1560,860,480
1618561261.0831969,['dummy'],260,1940,300,720
1618561283.0411127,['dummy'],980,2680,100,40
1618561305.3496294,['dummy'],1920,620,420,860
1618561327.22011,['dummy'],1880,1800,300,420
1618561349.2382085,['dummy'],80,1220,900,120
1618561371.6847353,['dummy'],560,1520,480,740
1618561393.7668908,['dummy'],920,2940,720,480
1618561416.2218986,['dummy'],1000,220,920,380
1618561438.522307,['dummy'],1020,1940,60,340
1618561460.7764401,['dummy'],920,620,40,60
1618561483.0374744,['dummy'],600,2480,440,440
1618561505.143644,['dummy'],160,1600,600,740
1618561527.0266125,['dummy'],1480,1500,900,700
1618561549.464248,['dummy'],1380,1600,560,380
1618561571.8685865,['dummy'],860,1280,760,140
1618561593.4654334,['dummy'],1120,1820,20,340
1618561615.888853,['dummy'],300,1460,720,300
1618561637.8768501,['dummy'],20,1080,560,800
1618561659.3840485,['dummy'],520,960,20,240
1618561680.9341922,['dummy'],1380,80,700,760
1618561703.132243,['dummy'],1540,500,360,640
1618561725.3474853,['dummy'],1480,580,840,100
1618561747.6720803,['dummy'],60,2980,20,380
1618561769.6555939,['dummy'],920,2320,960,640
1618561791.889717,['dummy'],1240,260,560,380
1618561813.5137718,['dummy'],1500,420,620,660
1618561835.6795886,['dummy'],1540,1700,20,500
1618561857.7122874,['dummy'],1460,1160,80,720
1618561879.6581721,['dummy'],20,1560,480,380
1618561901.1658678,['dummy'],820,1200,200,440
1618561922.9479911,['dummy'],1240,2600,720,40
1618561944.6415536,['dummy'],1260,2840,780,920
1618561966.4365041,['dummy'],1380,1900,620,560
1618561988.7667375,['dummy'],240,940,380,320
1618562011.2433572,['dummy'],1060,2240,60,960
1618562033.0882914,['dummy'],1780,1540,460,380
1618562054.636724,['dummy'],1620,2440,120,180
1618562076.923066,['dummy'],1100,1520,700,240
1618562098.8096642,['dummy'],720,2380,400,320
1618562120.5505373,['dummy'],500,2220,180,440
1618562142.3953772,['dummy'],1500,40,400,20
1618562164.210064,['dummy'],320,720,960,240
1618562186.309897,['dummy'],1300,400,200,460
1618562208.284331,['dummy'],1560,860,960,340
1618562230.2763762,['dummy'],400,300,280,940
1618562251.8452778,['dummy'],1900,100,360,560
1618562274.2611573,['dummy'],1880,1020,540,900
1618562296.2290096,['dummy'],1860,2120,520,900
1618562317.9433339,['dummy'],800,1560,380,260
1618562339.9377918,['dummy'],1300,2200,840,700
1618562361.609886,['dummy'],1900,1320,760,860
1618562383.8552756,['dummy'],300,2980,640,500
1618562405.853252,['dummy'],160,1360,300,880
1618562427.4228919,['dummy'],1240,2300,460,940
1618562449.9039762,['dummy'],1840,1600,860,120
1618562471.9095914,['dummy'],960,440,420,40
1618562493.979525,['dummy'],660,2880,160,160
1618562516.4218156,['dummy'],660,1120,840,560
1618562538.1554213,['dummy'],700,2400,700,540
1618562560.2529368,['dummy'],1440,1380,420,580
1618562582.4498472,['dummy'],660,1460,420,60
1618562604.7239344,['dummy'],1960,2880,800,740
1618562626.6960661,['dummy'],1600,2140,400,60
1618562648.68443,['dummy'],1920,1340,120,580
1618562670.258803,['dummy'],1860,1340,200,600
1618562692.1822326,['dummy'],240,1420,740,880
1618562714.6512406,['dummy'],1780,2860,880,180
1618562736.6619034,['dummy'],1000,2520,240,160
1618562758.7548125,['dummy'],1400,1500,320,560
1618562780.9405081,['dummy'],1880,200,640,80
1618562802.500216,['dummy'],1460,1700,460,920
1618562824.629992,['dummy'],960,240,80,820
1618562846.2295732,['dummy'],1120,1520,960,320
1618562867.89575,['dummy'],60,1700,60,540
1618562890.041195,['dummy'],360,1840,0,720
1618562911.7642267,['dummy'],700,2660,800,660
1618562933.784761,['dummy'],340,2180,700,400
1618562955.4732885,['dummy'],400,1680,680,0
1618562977.354274,['dummy'],120,620,680,840
1618562999.7198572,['dummy'],720,440,160,520
1618563021.7207959,['dummy'],1280,60,340,460
1618563043.960253,['dummy'],800,2880,720,40
1618563065.9636283,['dummy'],680,2980,300,600
1618563087.901846,['dummy'],1280,2420,260,260
1618563110.3692548,['dummy'],1040,1640,740,840
1618563132.1083927,['dummy'],280,620,280,820
1618563154.2156518,['dummy'],200,2840,600,400
1618563176.0721366,['dummy'],1940,1300,500,600
1618563198.0687044,['dummy'],1500,500,680,40
1618563219.9638684,['dummy'],1360,2140,920,620
1618563241.594825,['dummy'],80,560,480,960
1618563264.05496,['dummy'],1440,2120,620,240
1618563286.2904062,['dummy'],140,420,280,260
1618563308.018493,['dummy'],1160,880,760,120
1618563329.8434014,['dummy'],940,2840,40,800
1618563352.3298924,['dummy'],1980,200,680,440
1618563374.230656,['dummy'],700,1860,620,20
1618563396.048684,['dummy'],880,160,540,940
1618563418.0692766,['dummy'],1280,1060,620,600
1618563439.870836,['dummy'],1560,2360,640,560
1618563461.977627,['dummy'],720,1920,460,960
1618563483.6328793,['dummy'],860,280,360,480
1618563505.8512142,['dummy'],280,1240,280,960
1618563527.4377925,['dummy'],1540,1520,420,860
1618563549.8890297,['dummy'],1100,420,100,200
1618563572.353911,['dummy'],140,2860,420,780
1618563593.9972825,['dummy'],500,2500,980,380
1618563615.8732116,['dummy'],860,740,860,260
1618563637.4066389,['dummy'],1560,340,780,680
1618563659.8840175,['dummy'],980,540,640,320
1618563681.885462,['dummy'],1140,2260,300,980
1618563704.020636,['dummy'],860,1820,340,820
1618563725.9401062,['dummy'],1940,1460,820,820
1618563747.6667986,['dummy'],1320,300,560,600
1618563769.3115447,['dummy'],1220,600,500,60
1618563791.045824,['dummy'],1440,2920,400,300
1618563812.9766045,['dummy'],300,2840,80,780
1618563834.8346078,['dummy'],900,1360,240,700
1618563856.866147,['dummy'],740,1620,420,120
1618563879.040695,['dummy'],1320,2800,960,480
1618563901.477949,['dummy'],960,2640,440,940
1618563923.334045,['dummy'],1280,1000,640,560
1618563945.2716305,['dummy'],1960,2780,80,900
1618563967.3507245,['dummy'],1320,1880,320,540
1618563988.8866103,['dummy'],1440,940,300,920
1618564010.4172134,['dummy'],1000,160,340,220
1618564032.7651656,['dummy'],1560,1040,280,40
1618564054.7834904,['dummy'],280,0,560,140
1618564076.7383566,['dummy'],620,1840,500,940
1618564098.285594,['dummy'],1800,1820,380,300
1618564120.158024,['dummy'],300,1340,960,280
1618564141.6649692,['dummy'],1840,500,480,760
1618564163.6738467,['dummy'],140,2920,0,700
1618564186.0115178,['dummy'],1100,1000,120,400
1618564207.90494,['dummy'],820,2560,20,360
1618564230.034732,['dummy'],1600,1140,160,220
1618564251.6247191,['dummy'],240,1460,60,280
1618564274.0578175,['dummy'],840,820,520,660
1618564295.9584146,['dummy'],600,220,560,520
1618564317.49116,['dummy'],1160,1080,240,440
1618564339.0800273,['dummy'],420,960,680,720
1618564361.3981357,['dummy'],1420,1800,580,740
1618564383.6608026,['dummy'],920,2000,180,280
1618564406.1474774,['dummy'],1380,1720,540,480
1618564428.5676084,['dummy'],1600,420,740,300
1618564450.568395,['dummy'],1200,2620,560,680
1618564472.4324858,['dummy'],1100,2720,820,900
1618564494.3257465,['dummy'],1080,760,960,980
1618564516.0928607,['dummy'],1080,1840,700,580
1618564538.4215376,['dummy'],1460,1120,960,700
1618564560.3390133,['dummy'],1120,800,80,980
1618564582.7959397,['dummy'],1880,1720,920,460
1618564605.171328,['dummy'],600,280,480,0
1618564627.5074317,['dummy'],1880,1380,820,560
1618564650.0054417,['dummy'],540,2420,0,120
1618564671.801032,['dummy'],1460,2920,960,20
1618564693.9031181,['dummy'],40,60,460,640
1618564715.5020308,['dummy'],1180,660,40,340
1618564737.0514982,['dummy'],680,400,600,980
1618564758.6014824,['dummy'],600,1540,80,960
1618564780.9430861,['dummy'],360,2380,0,140
1618564802.4906702,['dummy'],320,2300,0,40
1618564824.1376417,['dummy'],920,120,920,820
1618564845.8188941,['dummy'],20,140,340,160
1618564867.5063555,['dummy'],900,2880,900,740
1618564889.4623382,['dummy'],720,2320,260,780
1618564911.1593473,['dummy'],1080,1220,460,820
1618564933.446651,['dummy'],1680,40,280,120
1618564954.9869006,['dummy'],800,140,840,180
1618564977.4180343,['dummy'],360,400,520,440
1618564999.7990413,['dummy'],1880,1340,560,780
1618565021.4326031,['dummy'],680,2500,900,280
1618565043.8269446,['dummy'],1060,940,440,140
1618565065.8382547,['dummy'],380,2400,880,700
1618565087.5698323,['dummy'],1380,2620,540,480
1618565109.1972733,['dummy'],680,880,880,300
1618565131.2716703,['dummy'],520,340,280,740
1618565153.7247343,['dummy'],1680,1860,60,340
1618565175.6397538,['dummy'],680,960,260,260
1618565197.8669868,['dummy'],1960,2560,520,800
1618565220.2420805,['dummy'],440,2520,800,420
1618565241.957048,['dummy'],1500,1680,920,380
1618565264.0764923,['dummy'],520,740,420,20
1618565285.706908,['dummy'],420,1140,620,800
1618565307.6541572,['dummy'],1900,2640,160,420
1618565329.23413,['dummy'],1060,380,340,160
1618565351.7017572,['dummy'],1000,2140,460,760
1618565373.7317252,['dummy'],1980,560,380,460
1618565395.6461394,['dummy'],160,0,560,840
1618565417.6132698,['dummy'],0,1600,340,780
1618565440.0525248,['dummy'],1820,2040,820,180
1618565462.0511534,['dummy'],100,1800,880,480
1618565484.443012,['dummy'],380,2280,580,560
1618565506.6757789,['dummy'],120,780,240,820
1618565528.443721,['dummy'],1500,1300,240,120
1618565549.9873836,['dummy'],220,2520,560,920
1618565571.6191437,['dummy'],540,1940,380,840
1618565593.4533858,['dummy'],1960,2220,0,420
1618565615.817281,['dummy'],1760,1720,300,800
1618565637.7096803,['dummy'],840,500,660,140
1618565659.4917378,['dummy'],100,740,460,80
1618565681.360112,['dummy'],1940,2560,440,80
1618565702.9759624,['dummy'],420,1300,860,220
1618565725.4247613,['dummy'],540,2380,20,480
1618565747.3707058,['dummy'],1140,2300,700,400
1618565768.8896828,['dummy'],1940,540,860,300
1618565791.0386403,['dummy'],260,1480,100,880
1618565813.39399,['dummy'],1340,280,960,300
1618565835.7681801,['dummy'],1540,1620,800,40
1618565857.4758174,['dummy'],1060,80,360,700
1618565879.504331,['dummy'],1800,1000,980,840
1618565901.0949657,['dummy'],300,880,640,280
1618565922.7504966,['dummy'],0,2400,520,240
1618565944.4005158,['dummy'],1900,1840,980,280
1618565966.882663,['dummy'],1380,2820,700,180
1618565989.1278749,['dummy'],120,1440,960,320
1618566010.9121606,['dummy'],1620,2620,440,860
1618566033.0026448,['dummy'],840,2620,60,320
1618566054.8011308,['dummy'],760,1360,480,420
1618566076.6917214,['dummy'],1460,1780,140,760
1618566098.2152474,['dummy'],40,2460,820,880
1618566119.9803948,['dummy'],720,1260,920,960
1618566142.1092153,['dummy'],840,240,660,620
1618566163.9209507,['dummy'],180,1800,800,760
1618566186.2757843,['dummy'],1400,1180,260,960
1618566208.5101314,['dummy'],1480,1620,20,940
1618566230.4346783,['dummy'],100,900,660,880
1618566252.641473,['dummy'],840,1880,340,480
1618566274.7732246,['dummy'],420,880,240,980
1618566296.6617095,['dummy'],80,2240,640,520
1618566318.4000826,['dummy'],620,680,440,280
1618566340.50669,['dummy'],140,1140,340,280
1618566362.4066145,['dummy'],620,1500,200,780
1618566384.8900244,['dummy'],360,960,440,520
1618566406.758994,['dummy'],220,2640,860,940
1618566428.2612987,['dummy'],660,400,100,760
1618566450.3044753,['dummy'],1120,1320,300,880
1618566472.799889,['dummy'],680,1680,500,420
1618566494.8503008,['dummy'],780,680,320,140
1618566517.2485316,['dummy'],800,840,700,440
1618566539.7468798,['dummy'],420,1600,380,0
1618566562.1574075,['dummy'],1460,2300,480,100
1618566583.9714754,['dummy'],800,780,140,560
1618566606.4070938,['dummy'],980,1040,340,880
1618566628.8112304,['dummy'],1160,1380,800,960
1618566651.2404315,['dummy'],700,940,400,180
1618566672.974566,['dummy'],760,1820,520,120
1618566695.1615875,['dummy'],1180,980,300,500
1618566717.2867866,['dummy'],0,780,820,20
1618566739.3029768,['dummy'],1120,2200,860,740
1618566761.7135456,['dummy'],60,620,380,740
1618566783.8039863,['dummy'],380,1740,940,460
1618566805.5360227,['dummy'],600,540,120,40
1618566827.7800388,['dummy'],640,1640,200,520
1618566849.924141,['dummy'],80,1200,820,840
1618566871.5282407,['dummy'],80,2680,80,440
1618566893.0410664,['dummy'],800,160,960,400
1618566915.47275,['dummy'],440,600,140,160
1618566937.4944818,['dummy'],1400,1760,0,240
1618566959.0430884,['dummy'],260,1880,680,0
1618566980.8427103,['dummy'],1220,1380,560,40
1618567003.063819,['dummy'],580,500,820,900
1618567024.64667,['dummy'],1760,860,160,960
1618567046.3519356,['dummy'],1100,2560,680,600
1618567068.8380632,['dummy'],1920,1800,280,700
1618567090.4618292,['dummy'],1620,500,540,260
1618567112.3990963,['dummy'],1020,180,220,40
1618567134.4512608,['dummy'],1580,240,200,440
1618567156.1316109,['dummy'],1600,220,680,900
1618567178.174367,['dummy'],600,2920,760,780
1618567200.668324,['dummy'],1880,1660,400,360
1618567222.571678,['dummy'],1740,2120,0,0
1618567244.7594404,['dummy'],800,1320,100,980
1618567266.7921903,['dummy'],1340,2400,700,860
1618567288.710545,['dummy'],740,2360,280,160
1618567310.5359707,['dummy'],1040,2880,420,960
1618567332.2982655,['dummy'],1820,740,540,760
1618567354.0952904,['dummy'],140,1200,800,360
1618567375.7454896,['dummy'],1960,820,640,820
1618567397.3576748,['dummy'],660,840,520,340
1618567419.367591,['dummy'],1440,1800,80,440
1618567441.7178364,['dummy'],1700,1580,980,120
1618567463.806868,['dummy'],1940,1500,820,80
1618567485.4882746,['dummy'],500,380,500,620
1618567507.2057545,['dummy'],1600,520,200,600
1618567529.355591,['dummy'],1160,840,500,420
1618567551.3888965,['dummy'],220,180,60,120
1618567573.6424413,['dummy'],1480,920,460,580
1618567595.981797,['dummy'],1460,1200,300,300
1618567617.5170636,['dummy'],580,1700,220,900
1618567639.6854906,['dummy'],1080,2120,580,800
1618567662.0315468,['dummy'],1900,1720,100,40
1618567683.882246,['dummy'],1000,2580,140,500
1618567705.492225,['dummy'],440,60,480,960
1618567727.2347307,['dummy'],1040,2160,140,420
1618567749.557136,['dummy'],1220,2860,60,100
1618567772.0492153,['dummy'],200,2580,940,320
1618567793.9342325,['dummy'],1900,620,940,400
1618567816.2972426,['dummy'],1480,560,840,840
1618567838.3439484,['dummy'],1600,1240,400,580
1618567860.1968963,['dummy'],580,1760,600,840
1618567881.917731,['dummy'],1200,880,180,840
1618567903.8650703,['dummy'],1300,560,760,640
1618567925.9975681,['dummy'],160,140,600,320
1618567947.813082,['dummy'],1380,2780,640,600
1618567970.1709003,['dummy'],1360,1520,160,880
1618567992.533267,['dummy'],1560,2180,820,560
1618568014.8565028,['dummy'],1920,800,220,340
1618568036.9484096,['dummy'],720,520,60,480
1618568059.1715903,['dummy'],1160,200,120,20
1618568081.5464194,['dummy'],1420,2760,560,240
1618568103.9958541,['dummy'],1480,1240,600,980
1618568126.1427917,['dummy'],1160,2860,420,180
1618568148.2312603,['dummy'],1620,2420,320,920
1618568170.2339966,['dummy'],1260,2380,800,960
1618568192.095817,['dummy'],660,2340,960,840
1618568214.3806443,['dummy'],1660,840,940,980
